,Status,Entity_Name,Current_Stage,Region,Regional_Company,Incorporated_Company,Project_Level,Format_1,Format_2,Investment,Project_Obtain,Total_Investment,WFCZ_Amount,QYRZ_Amount,ZFCZ_Amount,XMRZ_Amount,QTZJLY_Amount,WS_HTGM,WS_JQGM,WS_JQZTGM,WS_JQTZ,WS_XYSJ,GS_HTGM,GS_JQGM,GS_JQZTGM,GS_JQTZ,GS_YJGDGQBL,GS_XYSJ,GW_HTGM,GW_JQGM,GW_JQZTGM,GW_JQTZ,GW_KYXFWF,GW_JCQYFWFDJ,GW_YWFWFDJ,WN_HTGM,WN_JQGM,WN_JQZTGM,WN_JQTZ,WN_XYNJ,ZSS_HTGM,ZSS_JQGM,ZSS_JQZTGM,ZSS_JQTZ,ZSS_XYSJ,Other_GM,Clue,Time_YXXSJH,Time_LXJH,Time_FACHJH,Time_TBJH,Time_ZSPSJH,Time_HTQYJH,Time_YXXSSJWC,Time_LXSJWC,Time_FACHSJWC,Time_TBSJWC,Time_ZSPSSJWC,Time_HTQYSJWC,TZZT,TZZT_Description,Increment_Type,LHTQTR,ZCZBJBL,Total_CGB,QTZ,XMZYZJ,YN_JJTZ,HHJJ_CGBL,BEWG_CGBL,Time_ZB,Time_QY,Amount_TZ_Q1,Amount_TZ_Q2,Amount_TZ_Q3,Amount_TZ_Q4,Amount_TZ_Total,YJJNZCZBJ_M1,YJJNZCZBJ_M2,YJJNZCZBJ_M3,YJJNZCZBJ_M4,YJJNZCZBJ_M5,YJJNZCZBJ_M6,YJJNZCZBJ_M7,YJJNZCZBJ_M8,YJJNZCZBJ_M9,YJJNZCZBJ_M10,YJJNZCZBJ_M11,YJJNZCZBJ_M12,YJJNZCZBJ_Total,ZRKZFJH_M1,ZRKZFJH_M2,ZRKZFJH_M3,ZRKZFJH_M4,ZRKZFJH_M5,ZRKZFJH_M6,ZRKZFJH_M7,ZRKZFJH_M8,ZRKZFJH_M9,ZRKZFJH_M10,ZRKZFJH_M11,ZRKZFJH_M12,ZRKZFJH_Total,Amount_BZJ,ZFZTDW,Time_YJZF,Time_YJHS,Amount_CZKS_Total,JSQFKKS_Q1,JSQFKKS_Q2,JSQFKKS_Q3,JSQFKKS_Q4,JSQFKKS_Total,JSQFKZJLY_TotalAmount,JSQFKZJLY_WFCZ,JSQFKZJLY_QYRZ,JSQFKZJLY_ZFCZ,JSQFKZJLY_XMJK,JSQFKZJLY_QT,GZKZJLY_TotalAmount,GZKZJLY_WFCZ,GZKZJLY_QYRZ,GZKZJLY_ZFCZ,GZKZJLY_XMJK,GZKZJLY_QT,Time_GCKG,Time_WGYS,Time_ZSY,Amount_TPNKXMZTZ,Amount_YLFZB,TXJYQ,HTBDGM,Price_DS,Cost_DS,Amount_QTFDS_Revenue,Amount_QTFDS_Cost,Projects_Launched_Year,Entity_Investment,TXKZJLY_TotalAmount,TXKZJLY_WFCZ,TXKZJLY_QYRZ,TXKZJLY_ZFCZ,TXKZJLY_XMJK,TXKZJLY_QT,BG_Amount,YN_ZRQHPT,YN_QZC,WN_HTSR,GLHT_DWQC,GLHT_CGBL,Heavy_Asset_Investment_Model,Classification_of_Heavy_Assets,Light_Asset_Investment_Model,Light_Asset_Business_Model,Secondary_Service_Model,Secondary_Product_Model,Model_Description,Construction_Type,RENEWAL,CON_SIZE,REC_SIZE,ROE,ANN_CONT_REV,OPE_PERIOD,PRP_SOURCE,Year,Scenario
179,计划,贵州省黔东南州黎平县城第三污水处理厂,60,西部大区,直管运营群_贵州,黎平北控水务有限公司,C,污水,",,市政污水处理, 市政污水处理",,已完成（已签约）,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-28 00:00:00,2023-12-15 00:00:00,2023-12-31 00:00:00,2023-12-11 00:00:00,2024-02-15 00:00:00,2024-06-30 00:00:00,2023-04-28 00:00:00,2023-12-11 00:00:00,2024-01-30 00:00:00,2024-02-01 00:00:00,2024-02-07 00:00:00,2024-06-24 00:00:00,北控水务（中国）投资有限公司,,非投标增量,,0,0,0,0,否,,,2024-02-01 00:00:00,2024-06-30 00:00:00,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-25 00:00:00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-23 00:00:00,2024-07-15 00:00:00,2024-07-15 00:00:00,0,0,,,,,0,0,是,YXCSH2023188,0,0,0,0,0,0,,否,是,,,,TOT,,OM,服务,委托运营,,对政府方污水厂进行委托运营,新建,,,,,,1,,2023,Q3
180,否,20240112测试项目-编辑,2立项策划,,,,A,污水,",,市政污水处理",,执行中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,投标增量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,20240112,,,,,,,,,是,,,,,,,产品,,运营技术产品,,,,,,,,,,2023,Q3
181,否,20240112测试地址,2立项策划,,,,A+,污水,",,市政污水处理",,执行中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,投标增量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXSGL0112,,,,,,,,,是,,,,,,,产品,,运营技术产品,,,,,,,,,,2023,Q3
182,否,四川省成都市郫都区唐昌第二污水处理厂委托运营项目,2立项策划,西部大区,蓉北区域公司,,C,污水,",,市政污水处理",,已终止,0.35,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024011900758,,2024-01-23 00:00:00,2024-01-23 00:00:00,2024-01-29 00:00:00,2024-02-26 00:00:00,2024-03-30 00:00:00,2024-01-19 20:16:25,,,2024-01-29 00:00:00,,,,,投标增量,,,,0,0,,,,2024-01-29 00:00:00,2024-03-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024011900758,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
183,否,新疆维吾尔自治区昌吉回族自治州昌吉市城北污水处理厂委托运营项目,2立项策划,西部大区,新疆业务区,,C,污水,",,市政污水处理",,已终止,3.2,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024022200791,2024-02-26 00:00:00,2024-02-28 00:00:00,2024-03-08 00:00:00,2024-03-14 00:00:00,2024-03-08 00:00:00,2024-03-29 00:00:00,2024-02-26 18:09:03,,,2024-03-14 00:00:00,,,,,投标增量,,,,0,0,,,,2024-03-14 00:00:00,2024-03-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,北控水务（中国）投资有限公司,2024-03-11 00:00:00,,,,,,,,,,,,,,,,,,,,2022-01-01 00:00:00,2024-04-30 00:00:00,2024-05-01 00:00:00,,,,,,,,,是,YXXS2024022200791,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,5,,2023,Q3
184,否,山西省太原市中北高新区污水处理厂提标委托运营项目,3方案策划,东部大区,太原区域公司,,C,污水,",,工业污水处理",,已暂停,0,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112200583,2023-12-05 00:00:00,2024-08-08 00:00:00,2024-10-18 00:00:00,,2024-12-12 00:00:00,2025-01-30 00:00:00,2023-12-05 00:00:00,,,,,,,,非投标增量,,,,0,0,,,,,2025-01-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,北控水务（中国）投资有限公司,2024-12-19 00:00:00,,,,,,,,,,,,,,,,,,,,2024-12-19 00:00:00,2025-05-14 00:00:00,2025-07-16 00:00:00,,,,,,,,,否,YXXS2023112200583,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,1,,2023,Q3
185,否,邹平市城南地表水厂二期扩建,3方案策划,东部大区,东营滨州区域公司,,C,供水,"制水,,",,执行中,0,,,,,,,,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,,XS2023112200575,2023-12-01 00:00:00,2024-09-30 00:00:00,,,2024-10-25 00:00:00,,2023-12-01 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112200575,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,10,,2023,Q3
186,计划,广东梅州高新技术产业园区水质净化厂(含湿地公园、污水提升泵站、中水回用水池)委托运营管理项目,7已签约,南部大区,广佛区域公司,,C,污水,",,工业污水处理",,已完成（已签约）,0,,,,,,1.8,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023120100681,2023-11-17 00:00:00,2023-12-13 00:00:00,2023-12-15 00:00:00,2024-01-08 00:00:00,2024-02-05 00:00:00,2024-02-08 00:00:00,2023-11-25 00:00:00,2023-12-13 00:00:00,2023-12-15 00:00:00,2024-01-08 00:00:00,2024-02-05 00:00:00,2024-01-25 00:00:00,,,投标增量,,,,0,0,,,,2024-01-08 00:00:00,2024-02-08 00:00:00,4.07,0,0,0,4.07,200,0,0,0,0,0,0,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023120100681,,,,,,,,,是,,,,,,OM,服务,委托运营,,业主通过公开招标选定北控水务承接本项目运维，运维期2年。,,,,,,,2,,2023,Q3
187,否,北京北京市大兴区北京安定生物质能源有限公司,3方案策划,北部大区,北京业务区,,C,污水,",,市政污水处理",,执行中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112800655,2024-01-19 00:00:00,,,,,,2024-01-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXXS2023112800655,,,,,,,,,是,,,,,,,,,,,,,,,,,,,2023,Q3
188,计划,广东省广州市增城排水公司合资合作项目-正果厂、派潭厂运营咨询项目,1市场阶段,南部大区,广佛区域公司,,C,其他,",,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024012600788,2024-03-12 00:00:00,2024-09-06 00:00:00,2024-10-10 00:00:00,,2024-11-15 00:00:00,2024-11-30 00:00:00,2024-03-12 00:00:00,,,,,,,,非投标增量,,,,0,0,,,,,2024-11-30 00:00:00,0.5,0.5,0.5,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024012600788,,,,,,,,,是,,,,,,其他,服务,技术咨询,,,,,,,,,1,,2023,Q3
189,计划,四川省绵阳市三台县城市污水项目二级泵站委托运营管理,3方案策划,西部大区,绵阳区域公司,,C,其他,",,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111600460,2023-11-30 00:00:00,2024-06-28 00:00:00,2024-07-31 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-30 00:00:00,2023-12-01 00:00:00,,,,,,,,非投标增量,,,,10,10,,,,,2024-11-30 00:00:00,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023111600460,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,1,,2023,Q3
190,计划,四川省成都市彭州市第一污水处理厂中水回用项目,6项目签约,西部大区,蓉北区域公司,,C,再生水,",销售经营类ToB,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,,,,,XS2023112000510,2023-05-10 00:00:00,2024-05-30 00:00:00,2024-07-15 00:00:00,,2024-08-30 00:00:00,2024-10-30 00:00:00,2023-12-01 00:00:00,,,,,,,,非投标增量,,,,0,0,,,,,2024-10-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023112000510,,,,,,,,,是,,,,,,EPCO,服务,委托运营,,,,,,,,,,,2023,Q3
191,计划,成都市双流区三支六斗委托运营项目,2立项策划,西部大区,蓉南区域公司,,C,污水,",,市政污水处理",,执行中,0.0042,,,,,,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112100567,,2024-01-26 00:00:00,2024-03-23 00:00:00,2024-05-20 00:00:00,2024-03-21 00:00:00,2024-06-27 00:00:00,2023-11-29 19:16:18,,,,,,,,投标增量,,,,1,1,,,,,2024-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023112100567,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,2,,2023,Q3
192,否,贺兰县城污（雨）水提升泵站运维管理服务项目新增泵站,2立项策划,西部大区,银川区域公司,,C,其他,",,",,已终止,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-30 00:00:00,2024-06-03 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,2024-10-20 00:00:00,2024-10-30 00:00:00,2024-05-30 00:00:00,,,2024-09-30 00:00:00,,,,,投标增量,,,,8,8,,,,2024-09-30 00:00:00,2024-10-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXCSH2023289,,,,,,,,,是,,,,OM,,OM,服务,委托运营,,2022年，我司中标贺兰县城污（雨）水提升泵站运维管理服务项目，与综合执法局签署运维合同，贺兰县新增桃源路泵站、五小所泵站，综合执法局指定由我司继续负责新增泵站的管理运维，通过签署补充协议的形式承接该项目；,,,,,,,2,,2023,Q3
193,计划,双牌县污水处理厂一期提标改造委托运营项目,3方案策划,南部大区,永州区域公司,,B,污水,",,市政污水处理",,执行中,0,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023120500683,2024-03-25 00:00:00,2024-03-19 00:00:00,2024-07-31 00:00:00,2024-10-31 00:00:00,2024-12-11 00:00:00,2024-12-31 00:00:00,2024-03-25 00:00:00,2024-03-19 00:00:00,2024-07-31 00:00:00,2024-10-31 00:00:00,,,,,投标增量,,,,0,0,,,,2024-10-31 00:00:00,2024-12-31 00:00:00,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,暂无,2024-10-24 00:00:00,,,,,,,,,,,,,,,,,,,,2021-07-31 00:00:00,2023-08-01 00:00:00,2023-10-01 00:00:00,,,,,,,,,是,YXXS2023120500683,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,8,,2023,Q3
194,计划,山东省东营市利津县再生水项目,3方案策划,东部大区,东营滨州区域公司,,C,再生水,",销售经营类ToB,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,XS2023112000525,2023-12-04 00:00:00,2024-09-28 00:00:00,2024-11-26 00:00:00,2024-12-17 00:00:00,2024-12-20 00:00:00,2024-12-31 00:00:00,2023-12-04 00:00:00,,,2024-12-17 00:00:00,,,,,投标增量,,,,12,0,,,,2024-12-17 00:00:00,2024-12-31 00:00:00,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112000525,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,8,,2023,Q3
195,否,江苏省盐城市区第Ⅲ防洪区水环境综合治理PPP项目存量部分委托运营项目,3方案策划,东部大区,北京建工环境(公司),,C,"水环境综合治理, 排水管网",",,",,执行中,0,,,,,,,,,,,,,,,,,594.79,594.79,,,,,,,,,,,,,,,,雨污水管网594.79公里，泵站23座，河道37.08公里,XS2023112100554,2023-12-31 00:00:00,2024-07-30 00:00:00,2024-09-25 00:00:00,,2024-09-30 00:00:00,2024-12-30 00:00:00,2023-12-04 00:00:00,,,,,,,,非投标增量,,,,0,0,,,,,2024-12-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023112100554,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,15,,2023,Q3
196,计划,河北省秦皇岛市北戴河新区污水处理厂提标扩建工程,3方案策划,北部大区,秦皇岛区域公司,,C,污水,",,市政污水处理",,执行中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112200571,2024-01-17 00:00:00,2024-07-31 00:00:00,2024-09-26 00:00:00,2024-11-23 00:00:00,,2024-12-31 00:00:00,2024-01-17 00:00:00,,,,,,,,,,,,,,,,,,2024-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXXS2023112200571,,,,,,,,,否,,,,,,,,,,,,,,,,,,,2023,Q3
197,计划,盘锦奇正天一农药废水处理委托运营项目,60,北部大区,盘锦区域公司,,C,污水,",,工业污水处理",,已完成（已签约）,0,0,0,0,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112200580,2023-11-30 00:00:00,2024-07-31 00:00:00,2024-08-12 00:00:00,,2024-08-31 00:00:00,2024-09-30 00:00:00,2023-11-30 00:00:00,2024-05-01 00:00:00,2024-06-04 00:00:00,,2024-07-01 00:00:00,2023-12-01 00:00:00,北控水务集团,,非投标增量,,0,0,0,0,否,,,,2024-09-30 00:00:00,0.75,0.75,0.75,0.75,3,0,0,0,0,0,0,0,0,0,0,0,18.75,18.75,,,,,,,,,,,,,,0,0,2024-07-10 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-23 00:00:00,2024-07-03 00:00:00,2024-07-31 00:00:00,0,0,0,0,0,0,0,0,是,YXXS2023112200580,0,0,0,0,0,0,,是,是,,,,,,OM,服务,委托运营,,,其他,,,,,,1,,2023,Q3
198,否,盘锦田家污水处理厂委托运营项目,1市场阶段,北部大区,盘锦区域公司,,C,污水,",,市政污水处理",,执行中,0,,,,,,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112200579,2023-12-01 00:00:00,2024-07-30 00:00:00,2024-09-25 00:00:00,2024-11-22 00:00:00,2024-12-28 00:00:00,2024-12-30 00:00:00,2023-12-01 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2024-12-30 00:00:00,2.25,2.25,2.25,2.25,9,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112200579,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
199,否,河北省邢台市南宫市地表水厂二期项目,3方案策划,北部大区,邢台区域公司,,C,供水,"制水,,",,执行中,0.17,,,,,,,,,,,3.75,3.75,0,,,,,,,,,,,,,,,,,,,,,,XS2023112100560,2023-11-29 00:00:00,2024-07-30 00:00:00,2024-09-25 00:00:00,,2024-07-01 00:00:00,2024-12-30 00:00:00,2023-11-29 00:00:00,,,,,,,,非投标增量,,,,0,0,,,,,2024-12-30 00:00:00,3.75,3.75,3.75,0,11.25,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112100560,,,,,,,,,是,,,,,,,服务,委托运营,,,,,,,,,,,2023,Q3
200,计划,辽宁省锦州市太和区餐厨垃圾处理项目,3方案策划,北部大区,锦州区域公司,,C,"固体废物, 其他",",,",,执行中,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112200592,2023-11-29 00:00:00,2024-06-30 00:00:00,2024-08-26 00:00:00,2024-10-23 00:00:00,2024-11-30 00:00:00,2024-12-31 00:00:00,2023-11-29 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2024-12-31 00:00:00,1,2,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112200592,,,,,,,,,是,,,,BOT,2类-存带增,OM,服务,委托运营,,暂定威保特投资。,,,,,,,30,,2023,Q3
201,计划,河北省邢台市南和区郝桥污水处理厂委托运营项目,60,北部大区,邢台区域公司,,C,综合技术解决方案,",,",,已完成（已签约）,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112200581,2024-01-31 00:00:00,2023-12-10 00:00:00,2023-12-20 00:00:00,,2024-01-01 00:00:00,2024-01-10 00:00:00,2024-01-26 00:00:00,2023-11-14 00:00:00,2023-12-01 00:00:00,,2023-12-12 00:00:00,2024-01-01 00:00:00,其他,,非投标增量,,0,0,0,0,否,,,,2024-01-10 00:00:00,0.03,0.03,0.03,0.03,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,,0,0,是,YXXS2023112200581,0,0,0,0,0,0,,否,是,,,,,,其他,服务,技术咨询,,,其他,,,,,,1,,2023,Q3
202,计划,河北省邢台市信都区,1市场阶段,北部大区,邢台区域公司,,C,供水,"制水,,",,执行中,0.11,,,,,,,,,,,19,0,0,,,,,,,,,,,,,,,,,,,,,,XS2023112100559,,2024-03-15 00:00:00,2024-05-11 00:00:00,,2024-02-29 00:00:00,2024-08-15 00:00:00,2023-11-27 13:44:22,,,,,,,,,,,,8,8,,,,,2024-08-15 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,无,2023-12-30 00:00:00,,,,,,,,,,,,,,,,,,,,2025-02-15 00:00:00,2024-05-15 00:00:00,2024-06-15 00:00:00,,,,,,,,,是,YXXS2023112100559,,,,,,,,,否,,,,BOT,1类-保履约,,,,,,,,,,,,,,2023,Q3
203,计划,湖北省孝感市安陆市西城新区污水厂EPC+O项目,1市场阶段,南部大区,鄂赣业务区,,C,污水,",,市政污水处理",,执行中,2.5,,,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111300422,2023-11-28 00:00:00,2024-07-31 00:00:00,2024-09-30 00:00:00,2024-10-24 00:00:00,2024-11-24 00:00:00,2024-12-25 00:00:00,2023-11-28 00:00:00,,,2024-11-01 00:00:00,,,,,投标增量,,,,0,0,,,,2024-11-01 00:00:00,2024-12-25 00:00:00,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023111300422,,,,,,,,,是,,,,,,EPCO,服务,委托运营,,,,,,,,,,,2023,Q3
204,计划,湖北省武汉市东西湖区豹澥污水厂二期委托运维项目,1市场阶段,南部大区,武汉城市公司,,C,,",,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111000409,,2024-07-01 00:00:00,2024-08-27 00:00:00,2024-10-24 00:00:00,,2024-12-01 00:00:00,2023-11-27 09:58:00,,,,,,,,,,,,,,,,,,2024-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXXS2023111000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,Q3
205,计划,永州市冷水滩区河东污水处理厂委托运营项目,4中标策划,南部大区,永州区域公司,,C,污水,",,市政污水处理",,执行中,0,0,0,0,0,0,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111600456,2024-02-29 00:00:00,2024-03-14 00:00:00,2024-06-30 00:00:00,2024-09-16 00:00:00,2024-10-28 00:00:00,2024-11-28 00:00:00,2024-02-29 00:00:00,2024-03-14 00:00:00,2024-06-30 00:00:00,,,,其他,,投标增量,,0,0,0,0,否,,,,2024-11-28 00:00:00,2,0,3.93,0,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,30,北控水务（中国）投资有限公司,2024-08-26 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-01 00:00:00,2023-09-30 00:00:00,2024-12-01 00:00:00,,,,,,,,,是,YXXS2023111600456,0,0,0,0,0,0,,否,是,,,,,,OM,服务,委托运营,,,,,,,,,2,,2023,Q3
206,否,成都市双流区公兴片区再生水项目,1市场阶段,西部大区,蓉南区域公司,,C,再生水,",销售经营类ToB,",,已暂停,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,XS2023112100566,2023-12-31 00:00:00,2024-08-30 00:00:00,2024-07-31 00:00:00,2024-10-31 00:00:00,2024-12-01 00:00:00,2025-01-31 00:00:00,2023-12-01 00:00:00,,,2024-10-31 00:00:00,,,,,投标增量,,,,7,7,,,,2024-10-31 00:00:00,2025-01-31 00:00:00,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112100566,,,,,,,,,否,,,,BOT,2类-存带增,,,,,,,,,,,,,,2023,Q3
207,计划,山东省济南市起步区绿色循环产业园工业污水处理厂,1市场阶段,东部大区,济南区域公司,,C,污水,",,工业污水处理",,执行中,0,,,,,,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112000513,2023-11-01 00:00:00,2025-03-01 00:00:00,2025-03-31 00:00:00,2025-04-30 00:00:00,2025-06-03 00:00:00,2025-06-30 00:00:00,2023-11-27 13:59:29,,,2025-05-09 00:00:00,,,,,投标增量,,,,0,0,,,,2025-05-09 00:00:00,2025-06-30 00:00:00,6,6,6,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112000513,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,8,,2023,Q3
208,否,南通市北高新区集成电路工业处理厂工程,3方案策划,东部大区,北京建工环境,,C,污水,",,工业污水处理",,执行中,0,,,,,,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023110700212,2023-12-04 00:00:00,2024-07-30 00:00:00,2024-09-25 00:00:00,2024-11-22 00:00:00,2024-07-31 00:00:00,2024-12-30 00:00:00,2023-12-04 00:00:00,,,,,,,,投标增量,,,,10,10,,,,,2024-12-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023110700212,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,5,,2023,Q3
